Suburb,Price,Date,CouncilArea
Balwyn,2730000.0,15/10/2016,Boroondara
Balwyn,2020000.0,16/04/2016,Boroondara
Balwyn,460000.0,16/04/2016,Boroondara
Balwyn,2250000.0,16/07/2016,Boroondara
Balwyn,1053000.0,16/07/2016,Boroondara
Balwyn,1800000.0,16/07/2016,Boroondara
Balwyn,1472000.0,16/07/2016,Boroondara
Balwyn,2120000.0,17/09/2016,Boroondara
Balwyn,1910000.0,17/09/2016,Boroondara
Balwyn,754000.0,18/03/2017,Boroondara
Balwyn,3000000.0,18/06/2016,Boroondara
Balwyn,3400000.0,18/06/2016,Boroondara
Balwyn,2188000.0,19/11/2016,Boroondara
Balwyn,755000.0,19/11/2016,Boroondara
Balwyn,2900000.0,22/05/2016,Boroondara
Balwyn,3290000.0,22/05/2016,Boroondara
Balwyn,2665000.0,22/08/2016,Boroondara
Balwyn,1801000.0,22/08/2016,Boroondara
Balwyn,2410000.0,24/09/2016,Boroondara
Balwyn,650000.0,24/09/2016,Boroondara
Balwyn,2275000.0,25/02/2017,Boroondara
Balwyn,2810000.0,25/02/2017,Boroondara
Balwyn,1385000.0,25/02/2017,Boroondara
Balwyn,2000000.0,27/06/2016,Boroondara
Balwyn,1900000.0,27/11/2016,Boroondara
Balwyn,3401000.0,27/11/2016,Boroondara
Balwyn,1750000.0,27/11/2016,Boroondara
Balwyn,4000000.0,27/11/2016,Boroondara
Balwyn,1100000.0,28/05/2016,Boroondara
Balwyn,3020000.0,28/05/2016,Boroondara
Balwyn,2950000.0,28/05/2016,Boroondara
Balwyn,2450000.0,28/05/2016,Boroondara
Balwyn,1912000.0,28/05/2016,Boroondara
Balwyn,730000.0,28/08/2016,Boroondara
Balwyn,3900000.0,28/08/2016,Boroondara
Balwyn,1500000.0,28/08/2016,Boroondara
Balwyn,1850000.0,28/08/2016,Boroondara
Balwyn,1700000.0,30/07/2016,Boroondara
Balwyn,1010000.0,30/07/2016,Boroondara
Balwyn North,1315000.0,3/09/2016,Boroondara
Balwyn North,1500000.0,3/09/2016,Boroondara
Balwyn North,3230000.0,3/09/2016,Boroondara
Balwyn North,1080000.0,3/09/2016,Boroondara
Balwyn North,1350000.0,3/12/2016,Boroondara
Balwyn North,1905000.0,3/12/2016,Boroondara
Balwyn North,3300000.0,3/12/2016,Boroondara
Balwyn North,1900000.0,3/12/2016,Boroondara
Balwyn North,2251000.0,3/12/2016,Boroondara
Balwyn North,2205000.0,3/12/2016,Boroondara
Balwyn North,1265000.0,3/12/2016,Boroondara
Balwyn North,2000000.0,4/03/2017,Boroondara
Balwyn North,1750000.0,4/03/2017,Boroondara
Balwyn North,1450000.0,4/03/2017,Boroondara
Balwyn North,2614000.0,4/03/2017,Boroondara
Balwyn North,1825000.0,4/03/2017,Boroondara
Balwyn North,2550000.0,4/03/2017,Boroondara
Balwyn North,1570000.0,4/06/2016,Boroondara
Balwyn North,3250000.0,6/08/2016,Boroondara
Balwyn North,1750000.0,6/08/2016,Boroondara
Balwyn North,1150000.0,6/08/2016,Boroondara
Balwyn North,1575000.0,6/08/2016,Boroondara
Balwyn North,1505000.0,7/05/2016,Boroondara
Balwyn North,1572000.0,7/05/2016,Boroondara
Balwyn North,1500000.0,7/05/2016,Boroondara
Balwyn North,1400000.0,7/05/2016,Boroondara
Balwyn North,1750000.0,7/11/2016,Boroondara
Balwyn North,1850000.0,7/11/2016,Boroondara
Balwyn North,1480000.0,7/11/2016,Boroondara
Balwyn North,1400000.0,8/10/2016,Boroondara
Balwyn North,2130000.0,8/10/2016,Boroondara
Balwyn North,1050000.0,8/10/2016,Boroondara
Balwyn North,3690000.0,8/10/2016,Boroondara
Balwyn North,1740000.0,10/09/2016,Boroondara
Balwyn North,2575000.0,10/09/2016,Boroondara
Balwyn North,1388800.0,10/09/2016,Boroondara
Balwyn North,1702000.0,10/12/2016,Boroondara
Balwyn North,1800000.0,10/12/2016,Boroondara
Balwyn North,2910000.0,10/12/2016,Boroondara
Balwyn North,1400000.0,10/12/2016,Boroondara
Balwyn North,860000.0,10/12/2016,Boroondara
Balwyn North,1670000.0,11/03/2017,Boroondara
Balwyn North,1500000.0,12/06/2016,Boroondara
Balwyn North,2200000.0,12/06/2016,Boroondara
Balwyn North,1350000.0,12/11/2016,Boroondara
Balwyn North,2070000.0,12/11/2016,Boroondara
Balwyn North,1300000.0,12/11/2016,Boroondara
Balwyn North,1700000.0,13/08/2016,Boroondara
Balwyn North,1750000.0,13/08/2016,Boroondara
Balwyn North,980000.0,14/05/2016,Boroondara
Balwyn North,1230000.0,14/05/2016,Boroondara
Balwyn North,2600000.0,14/05/2016,Boroondara
Balwyn North,1950000.0,14/05/2016,Boroondara
Balwyn North,1750000.0,15/10/2016,Boroondara
Balwyn North,2000000.0,15/10/2016,Boroondara
Balwyn North,1480000.0,15/10/2016,Boroondara
Balwyn North,3000000.0,15/10/2016,Boroondara
Balwyn North,1818000.0,15/10/2016,Boroondara
Balwyn North,2170000.0,16/04/2016,Boroondara
Balwyn North,2525000.0,16/04/2016,Boroondara
Balwyn North,3360000.0,16/04/2016,Boroondara
Balwyn North,1620000.0,16/07/2016,Boroondara
Balwyn North,1903000.0,16/07/2016,Boroondara
Balwyn North,1712000.0,17/09/2016,Boroondara
Balwyn North,1720000.0,18/03/2017,Boroondara
Balwyn North,1670000.0,18/03/2017,Boroondara
Balwyn North,1350000.0,18/03/2017,Boroondara
Balwyn North,1675000.0,18/03/2017,Boroondara
Balwyn North,1680000.0,18/03/2017,Boroondara
Balwyn North,1800000.0,18/06/2016,Boroondara
Balwyn North,1550000.0,18/06/2016,Boroondara
Balwyn North,4000000.0,18/06/2016,Boroondara
Balwyn North,2900000.0,18/06/2016,Boroondara
Balwyn North,2205000.0,19/11/2016,Boroondara
Balwyn North,1137000.0,19/11/2016,Boroondara
Balwyn North,2100000.0,19/11/2016,Boroondara
Balwyn North,1389000.0,22/05/2016,Boroondara
Balwyn North,685000.0,22/05/2016,Boroondara
Balwyn North,1900000.0,22/05/2016,Boroondara
Balwyn North,1335000.0,22/05/2016,Boroondara
Balwyn North,1600000.0,22/08/2016,Boroondara
Balwyn North,1830000.0,22/08/2016,Boroondara
Balwyn North,1900000.0,22/08/2016,Boroondara
Balwyn North,1500000.0,23/04/2016,Boroondara
Balwyn North,735000.0,23/04/2016,Boroondara
Balwyn North,1040000.0,24/09/2016,Boroondara
Balwyn North,1520000.0,25/02/2017,Boroondara
Balwyn North,1250000.0,25/02/2017,Boroondara
Balwyn North,1900000.0,25/02/2017,Boroondara
Balwyn North,1875000.0,27/06/2016,Boroondara
Balwyn North,1530000.0,27/06/2016,Boroondara
Balwyn North,1700000.0,27/06/2016,Boroondara
Balwyn North,1238000.0,27/11/2016,Boroondara
Balwyn North,1320000.0,27/11/2016,Boroondara
Balwyn North,560000.0,27/11/2016,Boroondara
Balwyn North,1651000.0,27/11/2016,Boroondara
Balwyn North,1920000.0,27/11/2016,Boroondara
Balwyn North,1560000.0,27/11/2016,Boroondara
Balwyn North,1550000.0,28/05/2016,Boroondara
Balwyn North,1038000.0,28/05/2016,Boroondara
Balwyn North,1660000.0,28/05/2016,Boroondara
Balwyn North,1260000.0,28/05/2016,Boroondara
Balwyn North,2000000.0,28/08/2016,Boroondara
Balwyn North,2155000.0,28/08/2016,Boroondara
Balwyn North,1225000.0,28/08/2016,Boroondara
Balwyn North,2150000.0,28/08/2016,Boroondara
Balwyn North,1770000.0,28/08/2016,Boroondara
Balwyn North,691500.0,30/07/2016,Boroondara
Balwyn North,1836000.0,30/07/2016,Boroondara
Bentleigh,636000.0,3/09/2016,Glen Eira
Bentleigh,1275000.0,3/09/2016,Glen Eira
Bentleigh,875000.0,3/09/2016,Glen Eira
Bentleigh,895000.0,3/09/2016,Glen Eira
Bentleigh,1550000.0,3/12/2016,Glen Eira
Bentleigh,1420000.0,3/12/2016,Glen Eira
Bentleigh,1425000.0,3/12/2016,Glen Eira
Bentleigh,851000.0,3/12/2016,Glen Eira
Bentleigh,1222500.0,4/02/2016,Glen Eira
Bentleigh,1260000.0,4/03/2017,Glen Eira
Bentleigh,2700000.0,4/06/2016,Glen Eira
Bentleigh,900000.0,4/06/2016,Glen Eira
Bentleigh,1100000.0,4/06/2016,Glen Eira
Bentleigh,1005000.0,4/06/2016,Glen Eira
Bentleigh,1317500.0,4/06/2016,Glen Eira
Bentleigh,360000.0,6/08/2016,Glen Eira
Bentleigh,1435000.0,6/08/2016,Glen Eira
Bentleigh,1110000.0,6/08/2016,Glen Eira
Bentleigh,2435000.0,6/08/2016,Glen Eira
Bentleigh,1500000.0,7/05/2016,Glen Eira
Bentleigh,1300000.0,7/11/2016,Glen Eira
Bentleigh,855000.0,7/11/2016,Glen Eira
Bentleigh,1125000.0,8/10/2016,Glen Eira
Bentleigh,1135000.0,8/10/2016,Glen Eira
Bentleigh,867000.0,8/10/2016,Glen Eira
Bentleigh,1328000.0,10/09/2016,Glen Eira
Bentleigh,1340000.0,10/09/2016,Glen Eira
Bentleigh,1155000.0,10/09/2016,Glen Eira
Bentleigh,1275000.0,10/09/2016,Glen Eira
Bentleigh,770000.0,10/12/2016,Glen Eira
Bentleigh,855000.0,10/12/2016,Glen Eira
Bentleigh,1100000.0,10/12/2016,Glen Eira
Bentleigh,650000.0,10/12/2016,Glen Eira
Bentleigh,1815000.0,10/12/2016,Glen Eira
Bentleigh,2255000.0,10/12/2016,Glen Eira
Bentleigh,1470000.0,11/02/2017,Glen Eira
Bentleigh,420000.0,12/11/2016,Glen Eira
Bentleigh,855000.0,12/11/2016,Glen Eira
Bentleigh,1450000.0,12/11/2016,Glen Eira
Bentleigh,1200000.0,12/11/2016,Glen Eira
Bentleigh,1860000.0,12/11/2016,Glen Eira
Bentleigh,725000.0,13/08/2016,Glen Eira
Bentleigh,1293000.0,15/10/2016,Glen Eira
Bentleigh,1390000.0,15/10/2016,Glen Eira
Bentleigh,1400000.0,15/10/2016,Glen Eira
Bentleigh,1328000.0,15/10/2016,Glen Eira
Bentleigh,1247000.0,15/10/2016,Glen Eira
Bentleigh,1311000.0,15/10/2016,Glen Eira
Bentleigh,1100000.0,15/10/2016,Glen Eira
Bentleigh,1327500.0,16/04/2016,Glen Eira
Bentleigh,1560000.0,16/04/2016,Glen Eira
Bentleigh,1370000.0,16/07/2016,Glen Eira
Bentleigh,1100000.0,16/07/2016,Glen Eira
Bentleigh,1385000.0,16/07/2016,Glen Eira
Bentleigh,1275000.0,17/09/2016,Glen Eira
Bentleigh,1095000.0,17/09/2016,Glen Eira
Bentleigh,797500.0,17/09/2016,Glen Eira
Bentleigh,725000.0,18/03/2017,Glen Eira
Bentleigh,825000.0,18/03/2017,Glen Eira
Bentleigh,1235000.0,18/03/2017,Glen Eira
Bentleigh,1600000.0,18/06/2016,Glen Eira
Bentleigh,1165000.0,18/06/2016,Glen Eira
Bentleigh,1355000.0,18/06/2016,Glen Eira
Bentleigh,1910000.0,18/06/2016,Glen Eira
Bentleigh,1448000.0,19/11/2016,Glen Eira
Bentleigh,820000.0,19/11/2016,Glen Eira
Bentleigh,895000.0,22/05/2016,Glen Eira
Bentleigh,1041000.0,22/05/2016,Glen Eira
Bentleigh,1430000.0,22/08/2016,Glen Eira
Bentleigh,910000.0,22/08/2016,Glen Eira
Bentleigh,2520000.0,22/08/2016,Glen Eira
Bentleigh,1350000.0,24/09/2016,Glen Eira
Bentleigh,635000.0,24/09/2016,Glen Eira
Bentleigh,1280000.0,25/02/2017,Glen Eira
Bentleigh,1900000.0,25/02/2017,Glen Eira
Bentleigh,1230000.0,25/02/2017,Glen Eira
Bentleigh,1150000.0,25/02/2017,Glen Eira
Bentleigh,1650000.0,26/07/2016,Glen Eira
Bentleigh,670000.0,26/07/2016,Glen Eira
Bentleigh,680000.0,27/11/2016,Glen Eira
Bentleigh,1320000.0,27/11/2016,Glen Eira
Bentleigh,1380000.0,27/11/2016,Glen Eira
Bentleigh,1900000.0,27/11/2016,Glen Eira
Bentleigh,1535000.0,28/08/2016,Glen Eira
Bentleigh,1281000.0,28/08/2016,Glen Eira
Bentleigh,1096000.0,28/08/2016,Glen Eira
Bentleigh,1385000.0,28/08/2016,Glen Eira
Bentleigh,517500.0,28/08/2016,Glen Eira
Bentleigh,1245000.0,28/08/2016,Glen Eira
Bentleigh,503000.0,28/08/2016,Glen Eira
Bentleigh,2620000.0,28/08/2016,Glen Eira
Bentleigh,760000.0,30/07/2016,Glen Eira
Bentleigh,405000.0,30/07/2016,Glen Eira
Bentleigh East,1410000.0,3/09/2016,Glen Eira
Bentleigh East,760000.0,3/09/2016,Glen Eira
Bentleigh East,825000.0,3/09/2016,Glen Eira
Bentleigh East,746000.0,3/12/2016,Glen Eira
Bentleigh East,580000.0,3/12/2016,Glen Eira
Bentleigh East,1275000.0,3/12/2016,Glen Eira
Bentleigh East,1206000.0,3/12/2016,Glen Eira
Bentleigh East,1115000.0,4/03/2017,Glen Eira
Bentleigh East,1190000.0,4/03/2017,Glen Eira
Bentleigh East,1270000.0,4/03/2017,Glen Eira
Bentleigh East,1025000.0,4/03/2017,Glen Eira
Bentleigh East,740000.0,4/03/2017,Glen Eira
Bentleigh East,1960000.0,4/03/2017,Glen Eira
Bentleigh East,495000.0,4/06/2016,Glen Eira
Bentleigh East,570000.0,4/06/2016,Glen Eira
Bentleigh East,1220000.0,4/06/2016,Glen Eira
Bentleigh East,885000.0,4/06/2016,Glen Eira
Bentleigh East,830000.0,4/06/2016,Glen Eira
Bentleigh East,1137500.0,4/06/2016,Glen Eira
Bentleigh East,1100000.0,4/06/2016,Glen Eira
Bentleigh East,1040000.0,6/08/2016,Glen Eira
Bentleigh East,1210000.0,6/08/2016,Glen Eira
Bentleigh East,1160000.0,6/08/2016,Glen Eira
Bentleigh East,1215000.0,7/05/2016,Glen Eira
Bentleigh East,1200000.0,7/05/2016,Glen Eira
Bentleigh East,1050000.0,7/05/2016,Glen Eira
Bentleigh East,950000.0,7/05/2016,Glen Eira
Bentleigh East,380000.0,7/05/2016,Glen Eira
Bentleigh East,689000.0,7/05/2016,Glen Eira
Bentleigh East,1400000.0,7/05/2016,Glen Eira
Bentleigh East,965000.0,7/05/2016,Glen Eira
Bentleigh East,1338000.0,7/05/2016,Glen Eira
Bentleigh East,800000.0,7/05/2016,Glen Eira
Bentleigh East,651000.0,7/05/2016,Glen Eira
Bentleigh East,920000.0,7/05/2016,Glen Eira
Bentleigh East,1390000.0,7/05/2016,Glen Eira
Bentleigh East,495000.0,8/10/2016,Glen Eira
Bentleigh East,370000.0,8/10/2016,Glen Eira
Bentleigh East,1100000.0,8/10/2016,Glen Eira
Bentleigh East,1100000.0,8/10/2016,Glen Eira
Bentleigh East,1355000.0,8/10/2016,Glen Eira
Bentleigh East,1206000.0,8/10/2016,Glen Eira
Bentleigh East,486500.0,8/10/2016,Glen Eira
Bentleigh East,1010000.0,10/09/2016,Glen Eira
Bentleigh East,899000.0,10/09/2016,Glen Eira
Bentleigh East,1415000.0,10/09/2016,Glen Eira
Bentleigh East,1185000.0,10/12/2016,Glen Eira
Bentleigh East,1060000.0,10/12/2016,Glen Eira
Bentleigh East,716000.0,10/12/2016,Glen Eira
Bentleigh East,1550000.0,10/12/2016,Glen Eira
Bentleigh East,840000.0,10/12/2016,Glen Eira
Bentleigh East,1110000.0,10/12/2016,Glen Eira
Bentleigh East,1106000.0,10/12/2016,Glen Eira
Bentleigh East,845000.0,12/11/2016,Glen Eira
Bentleigh East,860000.0,12/11/2016,Glen Eira
Bentleigh East,1208000.0,12/11/2016,Glen Eira
Bentleigh East,921000.0,12/11/2016,Glen Eira
Bentleigh East,1165000.0,12/11/2016,Glen Eira
Bentleigh East,1270000.0,12/11/2016,Glen Eira
Bentleigh East,742500.0,12/11/2016,Glen Eira
Bentleigh East,920000.0,12/11/2016,Glen Eira
Bentleigh East,1307000.0,13/08/2016,Glen Eira
Bentleigh East,1010000.0,13/08/2016,Glen Eira
Bentleigh East,702000.0,13/08/2016,Glen Eira
Bentleigh East,813000.0,13/08/2016,Glen Eira
Bentleigh East,805000.0,14/05/2016,Glen Eira
Bentleigh East,880000.0,14/05/2016,Glen Eira
Bentleigh East,1100000.0,14/05/2016,Glen Eira
Bentleigh East,1085000.0,15/10/2016,Glen Eira
Bentleigh East,920000.0,16/04/2016,Glen Eira
Bentleigh East,1050000.0,16/04/2016,Glen Eira
Bentleigh East,1560000.0,16/04/2016,Glen Eira
Bentleigh East,800000.0,16/04/2016,Glen Eira
Bentleigh East,722000.0,16/04/2016,Glen Eira
Bentleigh East,930000.0,16/04/2016,Glen Eira
Bentleigh East,921000.0,16/04/2016,Glen Eira
Bentleigh East,1035000.0,16/04/2016,Glen Eira
Bentleigh East,720000.0,16/07/2016,Glen Eira
Bentleigh East,1185000.0,16/07/2016,Glen Eira
Bentleigh East,1352000.0,16/07/2016,Glen Eira
Bentleigh East,1005000.0,16/07/2016,Glen Eira
Bentleigh East,761000.0,16/07/2016,Glen Eira
Bentleigh East,1600000.0,16/07/2016,Glen Eira
Bentleigh East,1200000.0,17/09/2016,Glen Eira
Bentleigh East,780000.0,17/09/2016,Glen Eira
Bentleigh East,1250000.0,17/09/2016,Glen Eira
Bentleigh East,750000.0,17/09/2016,Glen Eira
Bentleigh East,1300000.0,17/09/2016,Glen Eira
Bentleigh East,1475000.0,17/09/2016,Glen Eira
Bentleigh East,1110000.0,17/09/2016,Glen Eira
Bentleigh East,835000.0,17/09/2016,Glen Eira
Bentleigh East,1690000.0,17/09/2016,Glen Eira
Bentleigh East,791000.0,17/09/2016,Glen Eira
Bentleigh East,900000.0,17/09/2016,Glen Eira
Bentleigh East,1189000.0,17/09/2016,Glen Eira
Bentleigh East,825000.0,17/09/2016,Glen Eira
Bentleigh East,1030000.0,18/03/2017,Glen Eira
Bentleigh East,970000.0,18/03/2017,Glen Eira
Bentleigh East,930000.0,18/03/2017,Glen Eira
Bentleigh East,1510000.0,18/03/2017,Glen Eira
Bentleigh East,1240000.0,18/03/2017,Glen Eira
Bentleigh East,823000.0,18/03/2017,Glen Eira
Bentleigh East,1310000.0,18/03/2017,Glen Eira
Bentleigh East,1475000.0,18/03/2017,Glen Eira
Bentleigh East,950000.0,18/03/2017,Glen Eira
Bentleigh East,1045000.0,18/06/2016,Glen Eira
Bentleigh East,750000.0,18/06/2016,Glen Eira
Bentleigh East,800000.0,18/06/2016,Glen Eira
Bentleigh East,655000.0,18/06/2016,Glen Eira
Bentleigh East,1550000.0,18/06/2016,Glen Eira
Bentleigh East,835000.0,18/06/2016,Glen Eira
Bentleigh East,1140000.0,18/06/2016,Glen Eira
Bentleigh East,1120000.0,18/06/2016,Glen Eira
Bentleigh East,1465000.0,18/06/2016,Glen Eira
Bentleigh East,910000.0,18/06/2016,Glen Eira
Bentleigh East,920000.0,18/06/2016,Glen Eira
Bentleigh East,935000.0,19/11/2016,Glen Eira
Bentleigh East,977000.0,19/11/2016,Glen Eira
Bentleigh East,1352000.0,19/11/2016,Glen Eira
Bentleigh East,1115000.0,19/11/2016,Glen Eira
Bentleigh East,780000.0,22/05/2016,Glen Eira
Bentleigh East,1115000.0,22/05/2016,Glen Eira
Bentleigh East,1197000.0,22/05/2016,Glen Eira
Bentleigh East,485000.0,22/05/2016,Glen Eira
Bentleigh East,810000.0,22/05/2016,Glen Eira
Bentleigh East,1365000.0,22/05/2016,Glen Eira
Bentleigh East,700000.0,22/05/2016,Glen Eira
Bentleigh East,1698888.0,22/08/2016,Glen Eira
Bentleigh East,1150000.0,22/08/2016,Glen Eira
Bentleigh East,340000.0,22/08/2016,Glen Eira
Bentleigh East,1000000.0,24/09/2016,Glen Eira
Bentleigh East,965000.0,24/09/2016,Glen Eira
Bentleigh East,870000.0,24/09/2016,Glen Eira
Bentleigh East,1405000.0,24/09/2016,Glen Eira
Bentleigh East,1161000.0,24/09/2016,Glen Eira
Bentleigh East,1266000.0,24/09/2016,Glen Eira
Bentleigh East,700000.0,24/09/2016,Glen Eira
Bentleigh East,1325000.0,25/02/2017,Glen Eira
Bentleigh East,770000.0,25/02/2017,Glen Eira
Bentleigh East,1110000.0,25/02/2017,Glen Eira
Bentleigh East,380000.0,25/02/2017,Glen Eira
Bentleigh East,1175000.0,25/02/2017,Glen Eira
Bentleigh East,1200000.0,25/02/2017,Glen Eira
Bentleigh East,1370000.0,25/02/2017,Glen Eira
Bentleigh East,1433500.0,25/02/2017,Glen Eira
Bentleigh East,1630000.0,25/02/2017,Glen Eira
Bentleigh East,1360000.0,25/02/2017,Glen Eira
Bentleigh East,900000.0,26/07/2016,Glen Eira
Bentleigh East,860000.0,26/07/2016,Glen Eira
Bentleigh East,772500.0,27/06/2016,Glen Eira
Bentleigh East,1001000.0,27/06/2016,Glen Eira
Bentleigh East,715000.0,27/06/2016,Glen Eira
Bentleigh East,801000.0,27/06/2016,Glen Eira
Bentleigh East,882000.0,27/06/2016,Glen Eira
Bentleigh East,1180000.0,27/06/2016,Glen Eira
Bentleigh East,840000.0,27/11/2016,Glen Eira
Bentleigh East,710000.0,27/11/2016,Glen Eira
Bentleigh East,1040000.0,27/11/2016,Glen Eira
Bentleigh East,1550000.0,27/11/2016,Glen Eira
Bentleigh East,930000.0,27/11/2016,Glen Eira
Bentleigh East,790000.0,27/11/2016,Glen Eira
Bentleigh East,1040000.0,27/11/2016,Glen Eira
Bentleigh East,1020000.0,27/11/2016,Glen Eira
Bentleigh East,670000.0,27/11/2016,Glen Eira
Bentleigh East,800000.0,28/05/2016,Glen Eira
Bentleigh East,1120000.0,28/05/2016,Glen Eira
Bentleigh East,970000.0,28/05/2016,Glen Eira
Bentleigh East,787500.0,28/05/2016,Glen Eira
Bentleigh East,950000.0,28/05/2016,Glen Eira
Bentleigh East,886000.0,28/05/2016,Glen Eira
Bentleigh East,780000.0,28/08/2016,Glen Eira
Bentleigh East,1015000.0,28/08/2016,Glen Eira
Bentleigh East,830000.0,28/08/2016,Glen Eira
Bentleigh East,1241000.0,28/08/2016,Glen Eira
Bentleigh East,1255000.0,28/08/2016,Glen Eira
Bentleigh East,1320000.0,28/08/2016,Glen Eira
Bentleigh East,870000.0,28/08/2016,Glen Eira
Bentleigh East,1472500.0,28/08/2016,Glen Eira
Bentleigh East,640000.0,30/07/2016,Glen Eira
Bentleigh East,1160000.0,30/07/2016,Glen Eira
Bentleigh East,1306000.0,30/07/2016,Glen Eira
Bentleigh East,1291000.0,30/07/2016,Glen Eira
Box Hill,1620000.0,3/09/2016,Whitehorse
Box Hill,645000.0,4/03/2017,Whitehorse
Box Hill,790000.0,4/03/2017,Whitehorse
Box Hill,880000.0,4/03/2017,Whitehorse
Box Hill,1560000.0,10/09/2016,Whitehorse
Box Hill,1715000.0,10/12/2016,Whitehorse
Box Hill,1200000.0,10/12/2016,Whitehorse
Box Hill,1760000.0,10/12/2016,Whitehorse
Box Hill,288000.0,12/06/2016,Whitehorse
Box Hill,948000.0,12/11/2016,Whitehorse
Box Hill,2770000.0,12/11/2016,Whitehorse
Box Hill,1412000.0,12/11/2016,Whitehorse
Box Hill,465000.0,13/08/2016,Whitehorse
Box Hill,975000.0,15/10/2016,Whitehorse
Box Hill,1325000.0,15/10/2016,Whitehorse
Box Hill,750000.0,15/10/2016,Whitehorse
Box Hill,1400000.0,15/10/2016,Whitehorse
Box Hill,1500000.0,15/10/2016,Whitehorse
Box Hill,1600000.0,16/04/2016,Whitehorse
Box Hill,616000.0,16/07/2016,Whitehorse
Box Hill,1661000.0,16/07/2016,Whitehorse
Box Hill,1461400.0,17/09/2016,Whitehorse
Box Hill,775000.0,17/09/2016,Whitehorse
Box Hill,1506000.0,17/09/2016,Whitehorse
Box Hill,1670000.0,17/09/2016,Whitehorse
Box Hill,340000.0,18/03/2017,Whitehorse
Box Hill,4000000.0,18/06/2016,Whitehorse
Box Hill,928000.0,18/06/2016,Whitehorse
Box Hill,761000.0,18/06/2016,Whitehorse
Box Hill,636000.0,19/11/2016,Whitehorse
Box Hill,1625000.0,19/11/2016,Whitehorse
Box Hill,1430000.0,19/11/2016,Whitehorse
Box Hill,836000.0,19/11/2016,Whitehorse
Box Hill,400000.0,23/04/2016,Whitehorse
Box Hill,1170000.0,23/04/2016,Whitehorse
Box Hill,1670000.0,25/02/2017,Whitehorse
Box Hill,1351000.0,28/05/2016,Whitehorse
Box Hill,857000.0,28/05/2016,Whitehorse
Box Hill,822500.0,28/05/2016,Whitehorse
Box Hill,560000.0,28/08/2016,Whitehorse
Box Hill,420000.0,30/07/2016,Whitehorse
Braybrook,870000.0,3/09/2016,Maribyrnong
Braybrook,645000.0,3/09/2016,Maribyrnong
Braybrook,502000.0,4/03/2017,Maribyrnong
Braybrook,495000.0,4/06/2016,Maribyrnong
Braybrook,660000.0,7/11/2016,Maribyrnong
Braybrook,868000.0,7/11/2016,Maribyrnong
Braybrook,645000.0,7/11/2016,Maribyrnong
Braybrook,652000.0,8/10/2016,Maribyrnong
Braybrook,850000.0,8/10/2016,Maribyrnong
Braybrook,570500.0,10/12/2016,Maribyrnong
Braybrook,575000.0,10/12/2016,Maribyrnong
Braybrook,882000.0,10/12/2016,Maribyrnong
Braybrook,730000.0,11/03/2017,Maribyrnong
Braybrook,670000.0,13/08/2016,Maribyrnong
Braybrook,585000.0,14/05/2016,Maribyrnong
